scenario_date,factor_id,factor_type,tenor_key,value
2023-06-27,USD_SOFR,yield_curve,5.0,0.041566
2023-06-27,USD_SOFR,yield_curve,10.0,0.04019
2023-06-27,EUR_ESTR,yield_curve,0.25,0.032459
2023-06-27,EUR_ESTR,yield_curve,0.5,0.030499
2023-06-27,EUR_ESTR,yield_curve,1.0,0.030384
2023-06-27,EUR_ESTR,yield_curve,2.0,0.029724
2023-06-27,EUR_ESTR,yield_curve,5.0,0.026908
2023-06-27,EUR_ESTR,yield_curve,10.0,0.021254
2023-06-27,EURUSD,fx_spot,spot,1.213386
2023-06-27,WTI,commodity,0.25,72.1367
2023-06-27,USD_SWAPTION,vol,1.0,0.244928
2023-06-28,USD_SOFR,yield_curve,0.25,0.060947
2023-06-28,USD_SOFR,yield_curve,0.5,0.039211
2023-06-28,USD_SOFR,yield_curve,1.0,0.045391
2023-06-28,USD_SOFR,yield_curve,2.0,0.065833
2023-06-28,USD_SOFR,yield_curve,5.0,0.041495
2023-06-28,USD_SOFR,yield_curve,10.0,0.039894
2023-06-28,EUR_ESTR,yield_curve,0.25,0.030986
2023-06-28,EUR_ESTR,yield_curve,0.5,0.03185
2023-06-28,EUR_ESTR,yield_curve,1.0,0.030727
2023-06-28,EUR_ESTR,yield_curve,2.0,0.029214
2023-06-28,EUR_ESTR,yield_curve,5.0,0.026809
2023-06-28,EUR_ESTR,yield_curve,10.0,0.021191
2023-06-28,EURUSD,fx_spot,spot,1.221927
2023-06-28,WTI,commodity,0.25,72.5367
2023-06-28,USD_SWAPTION,vol,1.0,0.244463
2023-06-29,USD_SOFR,yield_curve,0.25,0.061305
2023-06-29,USD_SOFR,yield_curve,0.5,0.037955
2023-06-29,USD_SOFR,yield_curve,1.0,0.044489
2023-06-29,USD_SOFR,yield_curve,2.0,0.064878
2023-06-29,USD_SOFR,yield_curve,5.0,0.04161
2023-06-29,USD_SOFR,yield_curve,10.0,0.04128
2023-06-29,EUR_ESTR,yield_curve,0.25,0.031578
2023-06-29,EUR_ESTR,yield_curve,0.5,0.030372
2023-06-29,EUR_ESTR,yield_curve,1.0,0.02979
2023-06-29,EUR_ESTR,yield_curve,2.0,0.027409
2023-06-29,EUR_ESTR,yield_curve,5.0,0.025164
2023-06-29,EUR_ESTR,yield_curve,10.0,0.020017
2023-06-29,EURUSD,fx_spot,spot,1.217375
2023-06-29,WTI,commodity,0.25,72.3538
2023-06-29,USD_SWAPTION,vol,1.0,0.24264
2023-06-30,USD_SOFR,yield_curve,0.25,0.059722
2023-06-30,USD_SOFR,yield_curve,0.5,0.038553
2023-06-30,USD_SOFR,yield_curve,1.0,0.043631
2023-06-30,USD_SOFR,yield_curve,2.0,0.065069
2023-06-30,USD_SOFR,yield_curve,5.0,0.043269
2023-06-30,USD_SOFR,yield_curve,10.0,0.040544
2023-06-30,EUR_ESTR,yield_curve,0.25,0.027863
2023-06-30,EUR_ESTR,yield_curve,0.5,0.02896
2023-06-30,EUR_ESTR,yield_curve,1.0,0.029292
2023-06-30,EUR_ESTR,yield_curve,2.0,0.028806
2023-06-30,EUR_ESTR,yield_curve,5.0,0.023894
2023-06-30,EUR_ESTR,yield_curve,10.0,0.019929
2023-06-30,EURUSD,fx_spot,spot,1.213977
2023-06-30,WTI,commodity,0.25,72.2388
2023-06-30,USD_SWAPTION,vol,1.0,0.258222
2023-07-03,USD_SOFR,yield_curve,0.25,0.058519
2023-07-03,USD_SOFR,yield_curve,0.5,0.038756
2023-07-03,USD_SOFR,yield_curve,1.0,0.044005
2023-07-03,USD_SOFR,yield_curve,2.0,0.065938
2023-07-03,USD_SOFR,yield_curve,5.0,0.043347
2023-07-03,USD_SOFR,yield_curve,10.0,0.04079
2023-07-03,EUR_ESTR,yield_curve,0.25,0.02952
2023-07-03,EUR_ESTR,yield_curve,0.5,0.029667
2023-07-03,EUR_ESTR,yield_curve,1.0,0.028799
2023-07-03,EUR_ESTR,yield_curve,2.0,0.028378
2023-07-03,EUR_ESTR,yield_curve,5.0,0.024784
2023-07-03,EUR_ESTR,yield_curve,10.0,0.020232
2023-07-03,EURUSD,fx_spot,spot,1.213764
2023-07-03,WTI,commodity,0.25,73.4589
2023-07-03,USD_SWAPTION,vol,1.0,0.244743
2023-07-04,USD_SOFR,yield_curve,0.25,0.057101
2023-07-04,USD_SOFR,yield_curve,0.5,0.039766
2023-07-04,USD_SOFR,yield_curve,1.0,0.043281
2023-07-04,USD_SOFR,yield_curve,2.0,0.065415
2023-07-04,USD_SOFR,yield_curve,5.0,0.042871
2023-07-04,USD_SOFR,yield_curve,10.0,0.04189
2023-07-04,EUR_ESTR,yield_curve,0.25,0.027749
2023-07-04,EUR_ESTR,yield_curve,0.5,0.030663
2023-07-04,EUR_ESTR,yield_curve,1.0,0.028914
2023-07-04,EUR_ESTR,yield_curve,2.0,0.027415
2023-07-04,EUR_ESTR,yield_curve,5.0,0.024248
2023-07-04,EUR_ESTR,yield_curve,10.0,0.019452
2023-07-04,EURUSD,fx_spot,spot,1.217559
2023-07-04,WTI,commodity,0.25,74.1699
2023-07-04,USD_SWAPTION,vol,1.0,0.247778
2023-07-05,USD_SOFR,yield_curve,0.25,0.057172
2023-07-05,USD_SOFR,yield_curve,0.5,0.039608
2023-07-05,USD_SOFR,yield_curve,1.0,0.04316
2023-07-05,USD_SOFR,yield_curve,2.0,0.065259
2023-07-05,USD_SOFR,yield_curve,5.0,0.043778
2023-07-05,USD_SOFR,yield_curve,10.0,0.042365
2023-07-05,EUR_ESTR,yield_curve,0.25,0.027146
2023-07-05,EUR_ESTR,yield_curve,0.5,0.029053
2023-07-05,EUR_ESTR,yield_curve,1.0,0.028277
2023-07-05,EUR_ESTR,yield_curve,2.0,0.027149
2023-07-05,EUR_ESTR,yield_curve,5.0,0.023927
2023-07-05,EUR_ESTR,yield_curve,10.0,0.019834
2023-07-05,EURUSD,fx_spot,spot,1.224481
2023-07-05,WTI,commodity,0.25,73.31
2023-07-05,USD_SWAPTION,vol,1.0,0.247035
2023-07-06,USD_SOFR,yield_curve,0.25,0.056395
2023-07-06,USD_SOFR,yield_curve,0.5,0.038504
2023-07-06,USD_SOFR,yield_curve,1.0,0.042658
2023-07-06,USD_SOFR,yield_curve,2.0,0.065949
2023-07-06,USD_SOFR,yield_curve,5.0,0.04454
2023-07-06,USD_SOFR,yield_curve,10.0,0.042775
2023-07-06,EUR_ESTR,yield_curve,0.25,0.028843
2023-07-06,EUR_ESTR,yield_curve,0.5,0.028468
2023-07-06,EUR_ESTR,yield_curve,1.0,0.027274
2023-07-06,EUR_ESTR,yield_curve,2.0,0.026918
2023-07-06,EUR_ESTR,yield_curve,5.0,0.024139
2023-07-06,EUR_ESTR,yield_curve,10.0,0.019111
2023-07-06,EURUSD,fx_spot,spot,1.233215
2023-07-06,WTI,commodity,0.25,74.0889
2023-07-06,USD_SWAPTION,vol,1.0,0.246757
2023-07-07,USD_SOFR,yield_curve,0.25,0.057251
2023-07-07,USD_SOFR,yield_curve,0.5,0.038483
2023-07-07,USD_SOFR,yield_curve,1.0,0.041953
2023-07-07,USD_SOFR,yield_curve,2.0,0.065818
2023-07-07,USD_SOFR,yield_curve,5.0,0.043945
2023-07-07,USD_SOFR,yield_curve,10.0,0.042235
2023-07-07,EUR_ESTR,yield_curve,0.25,0.027616
2023-07-07,EUR_ESTR,yield_curve,0.5,0.026977
2023-07-07,EUR_ESTR,yield_curve,1.0,0.026768
2023-07-07,EUR_ESTR,yield_curve,2.0,0.024817
2023-07-07,EUR_ESTR,yield_curve,5.0,0.023081
2023-07-07,EUR_ESTR,yield_curve,10.0,0.017954
2023-07-07,EURUSD,fx_spot,spot,1.22717
2023-07-07,WTI,commodity,0.25,74.8215
2023-07-07,USD_SWAPTION,vol,1.0,0.249688
2023-07-10,USD_SOFR,yield_curve,0.25,0.055965
2023-07-10,USD_SOFR,yield_curve,0.5,0.037873
2023-07-10,USD_SOFR,yield_curve,1.0,0.041338
2023-07-10,USD_SOFR,yield_curve,2.0,0.065066
2023-07-10,USD_SOFR,yield_curve,5.0,0.044608
2023-07-10,USD_SOFR,yield_curve,10.0,0.04208
2023-07-10,EUR_ESTR,yield_curve,0.25,0.026929
2023-07-10,EUR_ESTR,yield_curve,0.5,0.025635
2023-07-10,EUR_ESTR,yield_curve,1.0,0.026719
2023-07-10,EUR_ESTR,yield_curve,2.0,0.024594
2023-07-10,EUR_ESTR,yield_curve,5.0,0.022374
2023-07-10,EUR_ESTR,yield_curve,10.0,0.017504
2023-07-10,EURUSD,fx_spot,spot,1.237188
2023-07-10,WTI,commodity,0.25,73.3526
2023-07-10,USD_SWAPTION,vol,1.0,0.229902
2023-07-11,USD_SOFR,yield_curve,0.25,0.056112
2023-07-11,USD_SOFR,yield_curve,0.5,0.039313
2023-07-11,USD_SOFR,yield_curve,1.0,0.042329
2023-07-11,USD_SOFR,yield_curve,2.0,0.065234
2023-07-11,USD_SOFR,yield_curve,5.0,0.044215
2023-07-11,USD_SOFR,yield_curve,10.0,0.042726
2023-07-11,EUR_ESTR,yield_curve,0.25,0.027495
2023-07-11,EUR_ESTR,yield_curve,0.5,0.028115
2023-07-11,EUR_ESTR,yield_curve,1.0,0.027632
2023-07-11,EUR_ESTR,yield_curve,2.0,0.026965
2023-07-11,EUR_ESTR,yield_curve,5.0,0.024985
2023-07-11,EUR_ESTR,yield_curve,10.0,0.018564
2023-07-11,EURUSD,fx_spot,spot,1.23341
2023-07-11,WTI,commodity,0.25,73.3245
2023-07-11,USD_SWAPTION,vol,1.0,0.236155
2023-07-12,USD_SOFR,yield_curve,0.25,0.055556
2023-07-12,USD_SOFR,yield_curve,0.5,0.038986
2023-07-12,USD_SOFR,yield_curve,1.0,0.04191
2023-07-12,USD_SOFR,yield_curve,2.0,0.065356
2023-07-12,USD_SOFR,yield_curve,5.0,0.043557
2023-07-12,USD_SOFR,yield_curve,10.0,0.043623
2023-07-12,EUR_ESTR,yield_curve,0.25,0.02766
2023-07-12,EUR_ESTR,yield_curve,0.5,0.027404
2023-07-12,EUR_ESTR,yield_curve,1.0,0.026713
2023-07-12,EUR_ESTR,yield_curve,2.0,0.026003
2023-07-12,EUR_ESTR,yield_curve,5.0,0.023405
2023-07-12,EUR_ESTR,yield_curve,10.0,0.017389
2023-07-12,EURUSD,fx_spot,spot,1.22854
2023-07-12,WTI,commodity,0.25,72.9904
2023-07-12,USD_SWAPTION,vol,1.0,0.238271
2023-07-13,USD_SOFR,yield_curve,0.25,0.054901
2023-07-13,USD_SOFR,yield_curve,0.5,0.038605
2023-07-13,USD_SOFR,yield_curve,1.0,0.042609
2023-07-13,USD_SOFR,yield_curve,2.0,0.065566
2023-07-13,USD_SOFR,yield_curve,5.0,0.043712
2023-07-13,USD_SOFR,yield_curve,10.0,0.044303
2023-07-13,EUR_ESTR,yield_curve,0.25,0.028277
2023-07-13,EUR_ESTR,yield_curve,0.5,0.028343
2023-07-13,EUR_ESTR,yield_curve,1.0,0.027547
2023-07-13,EUR_ESTR,yield_curve,2.0,0.026768
2023-07-13,EUR_ESTR,yield_curve,5.0,0.023259
2023-07-13,EUR_ESTR,yield_curve,10.0,0.017146
2023-07-13,EURUSD,fx_spot,spot,1.22755
2023-07-13,WTI,commodity,0.25,74.5481
2023-07-13,USD_SWAPTION,vol,1.0,0.249631
2023-07-14,USD_SOFR,yield_curve,0.25,0.055673
2023-07-14,USD_SOFR,yield_curve,0.5,0.039594
2023-07-14,USD_SOFR,yield_curve,1.0,0.04268
2023-07-14,USD_SOFR,yield_curve,2.0,0.065724
2023-07-14,USD_SOFR,yield_curve,5.0,0.043218
2023-07-14,USD_SOFR,yield_curve,10.0,0.04405
2023-07-14,EUR_ESTR,yield_curve,0.25,0.028799
2023-07-14,EUR_ESTR,yield_curve,0.5,0.028902
2023-07-14,EUR_ESTR,yield_curve,1.0,0.027596
2023-07-14,EUR_ESTR,yield_curve,2.0,0.02641
2023-07-14,EUR_ESTR,yield_curve,5.0,0.02368
2023-07-14,EUR_ESTR,yield_curve,10.0,0.019041
2023-07-14,EURUSD,fx_spot,spot,1.216915
2023-07-14,WTI,commodity,0.25,71.9805
2023-07-14,USD_SWAPTION,vol,1.0,0.242247
2023-07-17,USD_SOFR,yield_curve,0.25,0.054697
2023-07-17,USD_SOFR,yield_curve,0.5,0.039187
2023-07-17,USD_SOFR,yield_curve,1.0,0.042562
2023-07-17,USD_SOFR,yield_curve,2.0,0.065361
2023-07-17,USD_SOFR,yield_curve,5.0,0.04438
2023-07-17,USD_SOFR,yield_curve,10.0,0.044312
2023-07-17,EUR_ESTR,yield_curve,0.25,0.028492
2023-07-17,EUR_ESTR,yield_curve,0.5,0.028435
2023-07-17,EUR_ESTR,yield_curve,1.0,0.026878
2023-07-17,EUR_ESTR,yield_curve,2.0,0.027185
2023-07-17,EUR_ESTR,yield_curve,5.0,0.023516
2023-07-17,EUR_ESTR,yield_curve,10.0,0.018964
2023-07-17,EURUSD,fx_spot,spot,1.209089
2023-07-17,WTI,commodity,0.25,70.3029
2023-07-17,USD_SWAPTION,vol,1.0,0.249089
2023-07-18,USD_SOFR,yield_curve,0.25,0.054998
2023-07-18,USD_SOFR,yield_curve,0.5,0.038465
2023-07-18,USD_SOFR,yield_curve,1.0,0.041866
2023-07-18,USD_SOFR,yield_curve,2.0,0.066261
2023-07-18,USD_SOFR,yield_curve,5.0,0.043428
2023-07-18,USD_SOFR,yield_curve,10.0,0.045626
2023-07-18,EUR_ESTR,yield_curve,0.25,0.027076
2023-07-18,EUR_ESTR,yield_curve,0.5,0.027749
2023-07-18,EUR_ESTR,yield_curve,1.0,0.026669
2023-07-18,EUR_ESTR,yield_curve,2.0,0.026228
2023-07-18,EUR_ESTR,yield_curve,5.0,0.02254
2023-07-18,EUR_ESTR,yield_curve,10.0,0.017768
2023-07-18,EURUSD,fx_spot,spot,1.209386
2023-07-18,WTI,commodity,0.25,69.246
2023-07-18,USD_SWAPTION,vol,1.0,0.248704
2023-07-19,USD_SOFR,yield_curve,0.25,0.054587
2023-07-19,USD_SOFR,yield_curve,0.5,0.038283
2023-07-19,USD_SOFR,yield_curve,1.0,0.041071
2023-07-19,USD_SOFR,yield_curve,2.0,0.064212
2023-07-19,USD_SOFR,yield_curve,5.0,0.043275
2023-07-19,USD_SOFR,yield_curve,10.0,0.047556
2023-07-19,EUR_ESTR,yield_curve,0.25,0.027291
2023-07-19,EUR_ESTR,yield_curve,0.5,0.026559
2023-07-19,EUR_ESTR,yield_curve,1.0,0.025913
2023-07-19,EUR_ESTR,yield_curve,2.0,0.025084
2023-07-19,EUR_ESTR,yield_curve,5.0,0.022399
2023-07-19,EUR_ESTR,yield_curve,10.0,0.016362
2023-07-19,EURUSD,fx_spot,spot,1.217472
2023-07-19,WTI,commodity,0.25,69.9891
2023-07-19,USD_SWAPTION,vol,1.0,0.248591
2023-07-20,USD_SOFR,yield_curve,0.25,0.054938
2023-07-20,USD_SOFR,yield_curve,0.5,0.038298
2023-07-20,USD_SOFR,yield_curve,1.0,0.041609
2023-07-20,USD_SOFR,yield_curve,2.0,0.064685
2023-07-20,USD_SOFR,yield_curve,5.0,0.042992
2023-07-20,USD_SOFR,yield_curve,10.0,0.047097
2023-07-20,EUR_ESTR,yield_curve,0.25,0.02742
2023-07-20,EUR_ESTR,yield_curve,0.5,0.028038
2023-07-20,EUR_ESTR,yield_curve,1.0,0.025865
2023-07-20,EUR_ESTR,yield_curve,2.0,0.024728
2023-07-20,EUR_ESTR,yield_curve,5.0,0.022708
2023-07-20,EUR_ESTR,yield_curve,10.0,0.017639
2023-07-20,EURUSD,fx_spot,spot,1.218738
2023-07-20,WTI,commodity,0.25,70.2452
2023-07-20,USD_SWAPTION,vol,1.0,0.243884
2023-07-21,USD_SOFR,yield_curve,0.25,0.05613
2023-07-21,USD_SOFR,yield_curve,0.5,0.037018
2023-07-21,USD_SOFR,yield_curve,1.0,0.040946
2023-07-21,USD_SOFR,yield_curve,2.0,0.064602
2023-07-21,USD_SOFR,yield_curve,5.0,0.041677
2023-07-21,USD_SOFR,yield_curve,10.0,0.046957
2023-07-21,EUR_ESTR,yield_curve,0.25,0.027693
2023-07-21,EUR_ESTR,yield_curve,0.5,0.026459
2023-07-21,EUR_ESTR,yield_curve,1.0,0.026084
2023-07-21,EUR_ESTR,yield_curve,2.0,0.02419
2023-07-21,EUR_ESTR,yield_curve,5.0,0.021576
2023-07-21,EUR_ESTR,yield_curve,10.0,0.016721
2023-07-21,EURUSD,fx_spot,spot,1.216415
2023-07-21,WTI,commodity,0.25,71.5957
2023-07-21,USD_SWAPTION,vol,1.0,0.247788
2023-07-24,USD_SOFR,yield_curve,0.25,0.055241
2023-07-24,USD_SOFR,yield_curve,0.5,0.037215
2023-07-24,USD_SOFR,yield_curve,1.0,0.041345
2023-07-24,USD_SOFR,yield_curve,2.0,0.065515
2023-07-24,USD_SOFR,yield_curve,5.0,0.042942
2023-07-24,USD_SOFR,yield_curve,10.0,0.046144
2023-07-24,EUR_ESTR,yield_curve,0.25,0.026608
2023-07-24,EUR_ESTR,yield_curve,0.5,0.02609
2023-07-24,EUR_ESTR,yield_curve,1.0,0.026204
2023-07-24,EUR_ESTR,yield_curve,2.0,0.025624
2023-07-24,EUR_ESTR,yield_curve,5.0,0.022937
2023-07-24,EUR_ESTR,yield_curve,10.0,0.017299
2023-07-24,EURUSD,fx_spot,spot,1.214081
2023-07-24,WTI,commodity,0.25,71.7586
2023-07-24,USD_SWAPTION,vol,1.0,0.240824
2023-07-25,USD_SOFR,yield_curve,0.25,0.056913
2023-07-25,USD_SOFR,yield_curve,0.5,0.035929
2023-07-25,USD_SOFR,yield_curve,1.0,0.041492
2023-07-25,USD_SOFR,yield_curve,2.0,0.067133
2023-07-25,USD_SOFR,yield_curve,5.0,0.042947
2023-07-25,USD_SOFR,yield_curve,10.0,0.045992
2023-07-25,EUR_ESTR,yield_curve,0.25,0.027028
2023-07-25,EUR_ESTR,yield_curve,0.5,0.026884
2023-07-25,EUR_ESTR,yield_curve,1.0,0.027316
2023-07-25,EUR_ESTR,yield_curve,2.0,0.024165
2023-07-25,EUR_ESTR,yield_curve,5.0,0.023412
2023-07-25,EUR_ESTR,yield_curve,10.0,0.016638
2023-07-25,EURUSD,fx_spot,spot,1.212138
2023-07-25,WTI,commodity,0.25,71.2966
2023-07-25,USD_SWAPTION,vol,1.0,0.247943
2023-07-26,USD_SOFR,yield_curve,0.25,0.055634
2023-07-26,USD_SOFR,yield_curve,0.5,0.036298
2023-07-26,USD_SOFR,yield_curve,1.0,0.043112
2023-07-26,USD_SOFR,yield_curve,2.0,0.066043
2023-07-26,USD_SOFR,yield_curve,5.0,0.043099
2023-07-26,USD_SOFR,yield_curve,10.0,0.045463
2023-07-26,EUR_ESTR,yield_curve,0.25,0.029117
2023-07-26,EUR_ESTR,yield_curve,0.5,0.028623
2023-07-26,EUR_ESTR,yield_curve,1.0,0.027727
2023-07-26,EUR_ESTR,yield_curve,2.0,0.027405
2023-07-26,EUR_ESTR,yield_curve,5.0,0.025194
2023-07-26,EUR_ESTR,yield_curve,10.0,0.018997
2023-07-26,EURUSD,fx_spot,spot,1.217373
2023-07-26,WTI,commodity,0.25,69.9135
2023-07-26,USD_SWAPTION,vol,1.0,0.240218
2023-07-27,USD_SOFR,yield_curve,0.25,0.056012
2023-07-27,USD_SOFR,yield_curve,0.5,0.037486
2023-07-27,USD_SOFR,yield_curve,1.0,0.043396
2023-07-27,USD_SOFR,yield_curve,2.0,0.065792
2023-07-27,USD_SOFR,yield_curve,5.0,0.043099
2023-07-27,USD_SOFR,yield_curve,10.0,0.044463
2023-07-27,EUR_ESTR,yield_curve,0.25,0.029509
2023-07-27,EUR_ESTR,yield_curve,0.5,0.029426
2023-07-27,EUR_ESTR,yield_curve,1.0,0.028125
2023-07-27,EUR_ESTR,yield_curve,2.0,0.027114
2023-07-27,EUR_ESTR,yield_curve,5.0,0.024556
2023-07-27,EUR_ESTR,yield_curve,10.0,0.019134
2023-07-27,EURUSD,fx_spot,spot,1.21689
2023-07-27,WTI,commodity,0.25,72.1155
2023-07-27,USD_SWAPTION,vol,1.0,0.243765
2023-07-28,USD_SOFR,yield_curve,0.25,0.055725
2023-07-28,USD_SOFR,yield_curve,0.5,0.036968
2023-07-28,USD_SOFR,yield_curve,1.0,0.043992
2023-07-28,USD_SOFR,yield_curve,2.0,0.065647
2023-07-28,USD_SOFR,yield_curve,5.0,0.042579
2023-07-28,USD_SOFR,yield_curve,10.0,0.04552
2023-07-28,EUR_ESTR,yield_curve,0.25,0.030593
2023-07-28,EUR_ESTR,yield_curve,0.5,0.029131
2023-07-28,EUR_ESTR,yield_curve,1.0,0.027872
2023-07-28,EUR_ESTR,yield_curve,2.0,0.028596
2023-07-28,EUR_ESTR,yield_curve,5.0,0.024581
2023-07-28,EUR_ESTR,yield_curve,10.0,0.020466
2023-07-28,EURUSD,fx_spot,spot,1.202505
2023-07-28,WTI,commodity,0.25,73.081
2023-07-28,USD_SWAPTION,vol,1.0,0.238944
2023-07-31,USD_SOFR,yield_curve,0.25,0.05631
2023-07-31,USD_SOFR,yield_curve,0.5,0.036979
2023-07-31,USD_SOFR,yield_curve,1.0,0.043229
2023-07-31,USD_SOFR,yield_curve,2.0,0.065322
2023-07-31,USD_SOFR,yield_curve,5.0,0.043128
2023-07-31,USD_SOFR,yield_curve,10.0,0.045604
2023-07-31,EUR_ESTR,yield_curve,0.25,0.029329
2023-07-31,EUR_ESTR,yield_curve,0.5,0.029914
2023-07-31,EUR_ESTR,yield_curve,1.0,0.02729
2023-07-31,EUR_ESTR,yield_curve,2.0,0.028199
2023-07-31,EUR_ESTR,yield_curve,5.0,0.024291
2023-07-31,EUR_ESTR,yield_curve,10.0,0.018689
2023-07-31,EURUSD,fx_spot,spot,1.192907
2023-07-31,WTI,commodity,0.25,72.8737
2023-07-31,USD_SWAPTION,vol,1.0,0.249608
2023-08-01,USD_SOFR,yield_curve,0.25,0.056208
2023-08-01,USD_SOFR,yield_curve,0.5,0.038188
2023-08-01,USD_SOFR,yield_curve,1.0,0.042068
2023-08-01,USD_SOFR,yield_curve,2.0,0.065312
2023-08-01,USD_SOFR,yield_curve,5.0,0.042126
2023-08-01,USD_SOFR,yield_curve,10.0,0.045895
2023-08-01,EUR_ESTR,yield_curve,0.25,0.02835
2023-08-01,EUR_ESTR,yield_curve,0.5,0.027315
2023-08-01,EUR_ESTR,yield_curve,1.0,0.025505
2023-08-01,EUR_ESTR,yield_curve,2.0,0.026187
2023-08-01,EUR_ESTR,yield_curve,5.0,0.02333
2023-08-01,EUR_ESTR,yield_curve,10.0,0.01831
2023-08-01,EURUSD,fx_spot,spot,1.201752
2023-08-01,WTI,commodity,0.25,71.703
2023-08-01,USD_SWAPTION,vol,1.0,0.248401
2023-08-02,USD_SOFR,yield_curve,0.25,0.057162
2023-08-02,USD_SOFR,yield_curve,0.5,0.036765
2023-08-02,USD_SOFR,yield_curve,1.0,0.042323
2023-08-02,USD_SOFR,yield_curve,2.0,0.064909
2023-08-02,USD_SOFR,yield_curve,5.0,0.042061
2023-08-02,USD_SOFR,yield_curve,10.0,0.046173
2023-08-02,EUR_ESTR,yield_curve,0.25,0.027781
2023-08-02,EUR_ESTR,yield_curve,0.5,0.027418
2023-08-02,EUR_ESTR,yield_curve,1.0,0.027344
2023-08-02,EUR_ESTR,yield_curve,2.0,0.025671
2023-08-02,EUR_ESTR,yield_curve,5.0,0.022672
2023-08-02,EUR_ESTR,yield_curve,10.0,0.018731
2023-08-02,EURUSD,fx_spot,spot,1.193469
2023-08-02,WTI,commodity,0.25,72.4196
2023-08-02,USD_SWAPTION,vol,1.0,0.247313
2023-08-03,USD_SOFR,yield_curve,0.25,0.055781
2023-08-03,USD_SOFR,yield_curve,0.5,0.036223
2023-08-03,USD_SOFR,yield_curve,1.0,0.043279
2023-08-03,USD_SOFR,yield_curve,2.0,0.064124
2023-08-03,USD_SOFR,yield_curve,5.0,0.041689
2023-08-03,USD_SOFR,yield_curve,10.0,0.046543
2023-08-03,EUR_ESTR,yield_curve,0.25,0.029499
2023-08-03,EUR_ESTR,yield_curve,0.5,0.028628
2023-08-03,EUR_ESTR,yield_curve,1.0,0.02792
2023-08-03,EUR_ESTR,yield_curve,2.0,0.028132
2023-08-03,EUR_ESTR,yield_curve,5.0,0.025322
2023-08-03,EUR_ESTR,yield_curve,10.0,0.019866
2023-08-03,EURUSD,fx_spot,spot,1.19408
2023-08-03,WTI,commodity,0.25,71.5416
2023-08-03,USD_SWAPTION,vol,1.0,0.240848
2023-08-04,USD_SOFR,yield_curve,0.25,0.056199
2023-08-04,USD_SOFR,yield_curve,0.5,0.036558
2023-08-04,USD_SOFR,yield_curve,1.0,0.0444
2023-08-04,USD_SOFR,yield_curve,2.0,0.064644
2023-08-04,USD_SOFR,yield_curve,5.0,0.040487
2023-08-04,USD_SOFR,yield_curve,10.0,0.047385
2023-08-04,EUR_ESTR,yield_curve,0.25,0.029551
2023-08-04,EUR_ESTR,yield_curve,0.5,0.029669
2023-08-04,EUR_ESTR,yield_curve,1.0,0.02955
2023-08-04,EUR_ESTR,yield_curve,2.0,0.029597
2023-08-04,EUR_ESTR,yield_curve,5.0,0.027266
2023-08-04,EUR_ESTR,yield_curve,10.0,0.020764
2023-08-04,EURUSD,fx_spot,spot,1.192767
2023-08-04,WTI,commodity,0.25,72.1152
2023-08-04,USD_SWAPTION,vol,1.0,0.249438
2023-08-07,USD_SOFR,yield_curve,0.25,0.055943
2023-08-07,USD_SOFR,yield_curve,0.5,0.037994
2023-08-07,USD_SOFR,yield_curve,1.0,0.044584
2023-08-07,USD_SOFR,yield_curve,2.0,0.065042
2023-08-07,USD_SOFR,yield_curve,5.0,0.04102
2023-08-07,USD_SOFR,yield_curve,10.0,0.047722
2023-08-07,EUR_ESTR,yield_curve,0.25,0.030837
2023-08-07,EUR_ESTR,yield_curve,0.5,0.029714
2023-08-07,EUR_ESTR,yield_curve,1.0,0.029249
2023-08-07,EUR_ESTR,yield_curve,2.0,0.027924
2023-08-07,EUR_ESTR,yield_curve,5.0,0.025848
2023-08-07,EUR_ESTR,yield_curve,10.0,0.021051
2023-08-07,EURUSD,fx_spot,spot,1.196043
2023-08-07,WTI,commodity,0.25,73.9265
2023-08-07,USD_SWAPTION,vol,1.0,0.244972
2023-08-08,USD_SOFR,yield_curve,0.25,0.056478
2023-08-08,USD_SOFR,yield_curve,0.5,0.037121
2023-08-08,USD_SOFR,yield_curve,1.0,0.044274
2023-08-08,USD_SOFR,yield_curve,2.0,0.065599
2023-08-08,USD_SOFR,yield_curve,5.0,0.041699
2023-08-08,USD_SOFR,yield_curve,10.0,0.047487
2023-08-08,EUR_ESTR,yield_curve,0.25,0.029981
2023-08-08,EUR_ESTR,yield_curve,0.5,0.028864
2023-08-08,EUR_ESTR,yield_curve,1.0,0.02906
2023-08-08,EUR_ESTR,yield_curve,2.0,0.028808
2023-08-08,EUR_ESTR,yield_curve,5.0,0.025619
2023-08-08,EUR_ESTR,yield_curve,10.0,0.020575
2023-08-08,EURUSD,fx_spot,spot,1.1964
2023-08-08,WTI,commodity,0.25,73.9344
2023-08-08,USD_SWAPTION,vol,1.0,0.241698
2023-08-09,USD_SOFR,yield_curve,0.25,0.057037
2023-08-09,USD_SOFR,yield_curve,0.5,0.037457
2023-08-09,USD_SOFR,yield_curve,1.0,0.044668
2023-08-09,USD_SOFR,yield_curve,2.0,0.065178
2023-08-09,USD_SOFR,yield_curve,5.0,0.039976
2023-08-09,USD_SOFR,yield_curve,10.0,0.048364
2023-08-09,EUR_ESTR,yield_curve,0.25,0.030131
2023-08-09,EUR_ESTR,yield_curve,0.5,0.02965
2023-08-09,EUR_ESTR,yield_curve,1.0,0.030084
